arm,revenue,prior_revenue
baseline,9.736041797765816,12.637933563070138
alternative 1,6.8354556657420975,6.032121240708689
alternative 1,8.609600784813788,9.88263094840877
baseline,11.59175861977831,5.071166250703319
alternative 2,9.131049509942304,0.24960562049433577
alternative 2,6.952952487281725,11.645784601101214
baseline,12.883077425724204,6.07398639406094
alternative 2,9.526186352776874,9.576818465383983
baseline,13.234330416526332,14.08728459955097
alternative 2,10.959246765669068,8.718150033253304
baseline,5.668919173898097,9.82420770368318
baseline,16.224767504470798,13.370577649811956
alternative 1,9.524574888776714,10.41013342610033
alternative 1,6.934450915643831,8.428593113670432
alternative 2,10.942797526753047,9.951903020955328
alternative 1,12.03224979870918,12.386248798223889
baseline,11.561700340633248,6.502561465402134
alternative 1,6.115754036454591,6.836325589146243
alternative 1,9.706560867619984,3.4210368357315755
alternative 1,8.981174782606136,13.72592814936241
alternative 2,12.500478104041921,8.447817167162649
alternative 2,8.40523375875066,11.917145854330046
alternative 2,11.418166098156819,8.760702642251777
alternative 2,8.732907363281576,9.729148969061823
baseline,9.090889708039034,11.853138709750144
alternative 2,14.223507287936151,5.398250516471851
alternative 1,5.322541282413481,13.544168562946194
alternative 2,10.997456827991867,6.105048089633475
alternative 1,11.949754819981926,10.525055299666498
alternative 2,17.109737285774678,8.794094968203376
alternative 2,13.826111991206139,5.15349668260172
alternative 2,14.688082650490717,12.332480174633464
alternative 2,15.313042301381318,12.831740952526207
alternative 2,10.202855442372966,5.9866203078894245
alternative 2,8.693841298907886,4.216548838405641
alternative 1,6.23730290644887,10.777584047625297
baseline,9.85674136352444,8.829229579603336
alternative 1,6.620691252157506,4.182802967425144
baseline,10.54624933971175,10.637480577405931
alternative 1,6.025309319859853,7.89967918950884
alternative 1,13.626400362268285,12.978493860720901
alternative 1,4.546726314813148,9.246090838307733
alternative 2,14.864867047116757,8.850737008077441
alternative 2,9.69317043477851,12.77821288022923
baseline,12.961207732825647,12.3059100361418
alternative 1,8.21404575247761,11.488664048825141
alternative 1,13.484236541865663,9.350378904594269
alternative 1,7.789771136058989,13.190217917268905
alternative 2,16.63631940869137,15.845014650697467
alternative 1,7.876465500675149,8.677879251509324
alternative 1,5.9125130005903515,9.854156973244395
alternative 2,7.27764320562745,7.920099674877518
alternative 2,12.60338939448717,10.66993223041819
baseline,4.567836084498918,14.210876894823159
alternative 2,7.23901173854479,6.617198228362989
alternative 1,5.283233544706652,7.516149984307972
baseline,7.309580864002517,6.882699676433292
baseline,2.6071838448056663,9.889782176161441
alternative 1,9.69619550344668,16.23322021367663
alternative 1,10.459022992996681,8.010232940845563
baseline,6.397855064579736,9.211170620602214
alternative 2,11.846168668177679,7.989954142042865
alternative 2,10.683048079045717,15.192062282176462
baseline,8.847669618882511,3.8396733356225337
baseline,12.620460362174304,10.442964337445162
alternative 2,5.37302396622626,10.782931031828884
baseline,7.0064093525867595,10.823967207093219
alternative 2,16.221790527612875,8.969091996970336
alternative 1,12.249813597109458,5.814538046442868
baseline,5.441742560986958,15.552111417187014
baseline,10.92344504066901,11.410009823484012
baseline,13.45606690853613,7.9165555706061275
baseline,12.475349079288002,11.520632486926452
baseline,6.1155855376529065,14.03895593423806
alternative 1,12.9205815479386,5.648848282886815
baseline,10.600859324385384,8.806760789261169
alternative 1,13.254922409777812,5.268163981644168
alternative 1,19.807245072631588,8.976547491884377
baseline,12.215335498543572,13.662494996008409
baseline,9.412001970489568,9.155174343214165
baseline,8.491507318544116,6.843603121606646
baseline,10.815577443378162,9.094199959475135
alternative 2,8.971877405023513,8.147108155898895
baseline,11.728700361679428,7.107309411948367
alternative 2,9.759105694823312,12.196002175367319
alternative 1,9.741676410207898,6.351322200924172
alternative 1,8.92838679375909,10.811064863428907
alternative 1,11.967816573708728,7.233863999765298
alternative 2,8.824410831896596,7.414520033839411
baseline,8.063439401824635,10.715014147091345
baseline,11.783467389650948,12.65271047864925
alternative 1,8.726475272772694,5.284031135661575
baseline,12.00841049337239,9.977431035222752
alternative 1,9.17990843794801,5.649789535066334
alternative 1,8.412492409183978,5.919035641622845
alternative 1,10.445894965337278,8.21031791388848
alternative 1,7.441396810906325,4.888533550732904
alternative 1,12.081287609052128,8.724306106311934
alternative 2,10.760942311013272,7.293529727922336
alternative 2,5.548274820100037,7.905123235468238
alternative 1,7.88537598668186,10.378280062744528
alternative 2,9.434902767332604,7.344953420908163
alternative 2,5.989981808572998,9.645360486268245
alternative 1,6.610319418687398,13.462419601297094
alternative 1,9.450439984014306,11.186308520098972
alternative 2,9.753634001132486,10.103840869303735
alternative 1,6.32785405268924,5.965343522991183
baseline,10.045393232045669,11.211174965603227
alternative 2,4.662564689815268,8.002689527587878
baseline,15.526366323665176,10.937682655009864
alternative 2,15.112938101071494,7.597865144634246
alternative 2,9.12628270501668,12.400199961033522
alternative 2,12.370561066134977,9.216846271820945
baseline,6.212452572194486,12.970555886680732
alternative 1,16.530684442583134,4.784401435109741
alternative 1,13.210857449248316,8.095096572027886
baseline,8.999594046885552,10.308918462615
baseline,6.383430162580009,9.388584665166844
alternative 1,4.166239116593491,10.928247469334615
alternative 1,15.701166113889506,7.581405532509013
baseline,9.493769985124866,9.141565471781755
alternative 1,11.959405781973008,10.716717107155404
alternative 2,13.261038031055786,7.981293994392882
alternative 2,11.80070701445939,-0.6034171988075734
alternative 2,12.502387715967089,5.846621873614211
alternative 1,8.017218355500223,11.735753325932615
alternative 2,5.891730502140277,12.768298394666076
alternative 2,10.127085566133827,13.859346458861715
baseline,7.29146752289264,4.0616368269591545
baseline,9.913159853985885,11.261228203541727
alternative 1,11.012810816430665,6.093535592218292
alternative 1,4.126100789640267,8.563028078295305
alternative 1,10.549331971426772,10.897360346318962
alternative 1,13.716379009416434,8.379634395747749
alternative 2,4.9653106853259334,13.089999314852706
alternative 1,9.585585942332262,10.346563731502732
baseline,12.301271176319752,13.290930771105984
alternative 2,10.430940047549392,13.029654899984209
baseline,11.656408792425355,7.533252826076003
alternative 2,9.800284583494467,11.350232070195517
baseline,7.873525707268314,12.159377306409358
alternative 2,10.97455050254162,10.644854717299454
baseline,14.321515970650458,10.569700632728594
baseline,10.214235561745939,9.252234610675632
baseline,9.596029120657773,10.436898092610821
alternative 2,14.589968952349244,7.664671218997493
alternative 2,8.43762858398711,13.355119685594088
alternative 1,7.301559180424339,10.148284599058112
alternative 2,8.724607605552404,4.461546624930623
alternative 1,9.594675579875885,12.845503682078153
alternative 1,8.813835444621827,5.055024310231316
alternative 2,10.827211749151246,7.232145834063823
baseline,2.1414847502627152,9.25734883482938
alternative 1,10.553052581664097,13.03311643439575
alternative 2,15.770564219886422,11.452807032159528
alternative 2,13.300702225816782,5.6463036497658
alternative 2,15.365477404638762,13.302080544714652
alternative 2,9.39865354510043,11.54498037586353
baseline,11.74320455034583,13.91064053165118
alternative 2,10.046676683520348,7.261302086899965
alternative 1,7.5300048910159685,12.190387950091601
alternative 2,4.740388769572997,0.5087796822694912
alternative 1,11.682747020903935,10.3244163924659
alternative 1,9.055390008909532,5.583360116034632
alternative 1,3.870330706214136,7.5964127495054425
baseline,11.085085298109044,7.742732861698384
baseline,12.700300600726067,6.637821973939125
alternative 2,8.941964780521248,11.609603164053109
alternative 2,9.369254950546301,8.51795011903221
baseline,8.069534639053561,7.013177777591456
alternative 2,11.56253206168863,10.951118883933876
alternative 1,9.681445312653848,7.651449183339676
alternative 1,8.395524300259883,14.287804350263528
baseline,5.736749868701299,15.157673841285918
alternative 2,10.79915953835264,8.959620830070488
alternative 2,13.360135016405032,3.298201792824896
alternative 1,13.140958723739253,15.073177486845143
alternative 1,12.263918602377299,3.19314389326785
baseline,12.292503393401446,14.43799567405605
alternative 1,13.628246363207266,5.275732258320819
baseline,13.049070494809019,14.886711208337442
baseline,10.088397155938058,5.141896331630838
alternative 1,11.485957778174802,12.661573905955251
alternative 2,10.082375507022292,5.9278296324085265
alternative 1,11.94561625210849,7.193573403134726
baseline,11.192040179616612,14.174499065038837
alternative 1,4.023605709143942,12.223291993907761
alternative 2,9.880253909040599,8.958040148046274
alternative 2,12.04294930359848,7.185847905757528
alternative 2,6.974942589214072,4.147415683907967
alternative 1,12.695288128257644,8.384983444673109
alternative 2,12.209821237072099,8.044903775355035
baseline,6.514718489875133,11.456937829817418
alternative 1,9.983887721174467,8.789302538037722
alternative 1,9.905688190324405,6.61854633126799
alternative 1,12.181799323665935,13.377183915603425
alternative 2,12.777913714010761,8.38404272271899
alternative 2,10.678040384050227,14.206509344404289
baseline,13.843498652833532,15.481607271526176
baseline,7.658443440060479,6.889363148038603
alternative 1,9.403110862746328,10.7206872718889
baseline,9.573132504821311,8.330946716493782
alternative 1,12.802185548487389,9.22780372835858
alternative 2,6.854365746245028,6.200932739193426
alternative 2,11.241192975400505,18.507957454735063
alternative 1,6.072168768764464,8.55537779398082
alternative 2,17.714414325798117,8.047157810484592
alternative 1,10.366382523814215,15.127732167773694
baseline,7.145563957288533,8.572219333935317
alternative 1,7.546902199096379,4.946313911098425
alternative 1,13.708097837065878,7.743786984590403
alternative 2,7.871262972534324,8.166698335788734
baseline,12.786494215462318,9.838680611023642
alternative 1,6.625001083708909,10.727449534745158
alternative 1,11.437784093245718,9.42870623629173
alternative 2,9.795717213403021,12.54762781514666
alternative 1,8.462444260459675,14.32457451887007
alternative 2,8.227095383729065,7.157259602717624
alternative 2,7.788609659746962,8.783460629930051
baseline,10.007512184098955,5.523092271281557
alternative 1,9.290271803742558,11.196062561857868
alternative 2,6.103525335620912,7.936485720857343
alternative 1,10.70245718570694,6.231742202372239
alternative 2,9.552064434259611,12.76455070680139
baseline,15.385548289378054,10.819745633747381
baseline,9.492240142517158,7.9958059380928175
alternative 2,13.232262296314643,12.90021919734701
alternative 2,7.030692608647056,12.231280447831798
alternative 2,8.678861094821336,6.921332678143271
alternative 2,10.039067389348716,12.474839727687094
alternative 2,11.428215974519016,10.34699499437245
alternative 2,11.557324961999043,10.902974056071084
alternative 2,10.157546347420604,11.395666296175957
alternative 1,7.020953412074893,11.453022952836585
alternative 1,11.570956043501965,11.597409783700938
alternative 2,12.753086495082295,10.894596920690434
alternative 1,12.520328746027843,2.6851586480640144
alternative 1,11.561237872695486,15.426372581473627
alternative 1,7.134313575123425,7.298810424912489
alternative 1,12.85895703892141,6.719781981562154
alternative 1,6.999827062273642,10.009845559093389
baseline,7.603146369540818,12.125073505980676
alternative 2,8.12759363322846,10.581900043120042
alternative 1,9.853447388989519,14.49166421722541
alternative 1,12.495905598887186,7.911417375639038
baseline,6.2065227805832635,12.013906525932308
baseline,8.03982749574002,8.492969786288747
baseline,6.8205169298090915,11.537035792360498
alternative 2,8.560520650687476,9.394874935091634
baseline,9.941490802322603,10.050681859741733
alternative 2,12.484915505158943,8.771538884317337
baseline,7.775717254340373,3.9213660987336603
baseline,10.30788888810301,9.029002878145914
baseline,7.868581509637023,9.687657386457609
baseline,12.567948017844657,12.835664254841538
alternative 2,5.894587744726826,8.417416096953996
alternative 2,13.383075637195281,14.28812310356907
alternative 1,6.548209040524748,13.634968787697732
baseline,5.9497111532961435,12.944853689359835
baseline,9.154731003383976,14.188469796931251
alternative 1,7.607906351234118,8.570327819718983
alternative 2,10.099822112388456,4.888849535831319
baseline,4.71258198772402,11.030462579122135
alternative 2,13.465387042060073,11.322732508523309
alternative 1,5.238073157464431,10.940566235216126
baseline,7.029388078888887,10.722958124670996
alternative 1,12.393897435607313,10.602400560005055
baseline,14.405601706725797,9.050037585941764
alternative 2,9.850052036086904,9.702053893342342
baseline,5.972076748603775,8.291146773148647
alternative 2,9.554600490779805,8.648000170139358
baseline,10.804873501490237,5.059012640530128
alternative 2,7.063158048418498,12.896208789915413
baseline,3.978255327808572,11.349113206618531
alternative 2,9.37932095760695,9.980367444990355
alternative 2,15.174296356001818,9.106451642404032
alternative 2,12.376164016517308,9.675700903045746
alternative 1,8.671871490740086,8.800474106478912
alternative 2,12.60317504551868,7.305194401635977
alternative 1,5.603930434346211,9.723424920293262
baseline,10.578352010765485,4.02752550380312
alternative 1,8.96853771416801,5.819369236356467
baseline,11.880529322343461,4.088945432310101
alternative 2,16.275227489589266,8.485404750092517
baseline,7.4051141545380625,8.65108261889542
alternative 1,10.668812575901674,12.171410267704811
alternative 1,8.17706606992549,5.183928755563429
alternative 1,5.363108599133458,10.359163096222236
alternative 1,11.961981388531356,12.852425754752355
baseline,10.504277726232345,12.401898698544269
alternative 1,14.737047652776003,13.071043138208875
baseline,12.766113704213115,7.080328450723147
alternative 2,13.387858861284009,10.883697433666242
alternative 2,12.451936885101416,13.283318836833535
alternative 2,11.575673545104571,9.192361008015611
baseline,6.79040257701724,8.610451047064025
baseline,10.638556801488052,10.332858020547585
baseline,10.731628896010971,12.378529579283132
baseline,12.596094100651364,9.313735275630208
baseline,7.4582136776321555,10.650073810332715
alternative 2,17.239012642846365,10.463728325837131
baseline,9.11222814288034,11.107508457401483
alternative 1,10.78720877628382,11.253951801217328
alternative 2,14.618640585137102,10.65827887086041
alternative 2,14.476236706231045,10.19070234121253
alternative 1,13.53749480252662,13.120205587218813
alternative 1,11.7653982346587,11.867557207288701
alternative 1,15.904553031211254,12.729852765999297
baseline,7.452048986126464,10.237701654404962
alternative 1,8.205849695318214,15.69342895039385
alternative 1,12.754312678786373,15.595853073863257
alternative 2,8.220016415295653,12.805024035649888
alternative 2,6.406413050891903,4.7236029975860525
alternative 1,7.809131602577718,14.037125412487114
alternative 1,6.022154877138265,9.44956445953027
baseline,13.566528604617659,12.03923948347791
alternative 2,17.14855973613858,9.510115976629583
alternative 1,7.6751113661079975,6.216556756763069
baseline,8.8960001796478,6.1892031224422865
baseline,4.610664160271156,15.390177744026264
baseline,10.146720397826178,17.274400613687384
alternative 2,7.982134689982549,8.21357417388797
baseline,7.673892964728685,7.577731805021707
alternative 1,11.62081123262833,11.198971898793124
alternative 1,11.626228276253286,13.526814776455822
alternative 1,12.32206513250245,6.4745307666740395
alternative 2,8.92854430899292,9.864448430214912
alternative 2,21.683500034289562,11.817200426394125
alternative 1,9.320066425220368,11.519824165237253
baseline,8.190657836767436,10.287276533006914
alternative 1,11.863986554430218,9.413012946375977
alternative 1,6.730340237858437,9.266377841960924
alternative 1,8.04127017421145,5.428617740987309
alternative 1,7.285343519422176,5.321561641008667
baseline,6.2896153285119265,6.077166536400591
alternative 1,11.860353894677585,13.967495190078502
baseline,5.39176096888532,14.240550998823469
alternative 2,7.120217481118361,11.740640281917074
alternative 1,9.775675712298916,11.40755463413856
alternative 2,7.002770841567113,4.062928151983682
baseline,7.591274769602286,10.780605949881972
alternative 1,14.87071252645758,6.410829206941761
alternative 2,10.203487540055068,7.252762404471143
baseline,9.948321451670967,3.707643916911014
alternative 2,14.994130006169705,9.572108234858918
alternative 1,11.751496991958255,8.803393929892676
alternative 1,9.57188422838083,12.88661747794024
alternative 1,9.395150469282674,10.003118972346366
alternative 1,6.618176872123504,7.896729314962701
alternative 1,5.961553086477194,7.285947234561005
alternative 1,12.753687331392502,14.925827930021415
alternative 2,6.758175346111827,10.685515355110326
alternative 1,8.046925829398667,13.690905700147288
baseline,10.404580654533758,9.477572885777395
baseline,7.7656920635207936,4.904659882722756
baseline,12.282815448248463,10.558935724254331
baseline,11.132332421561289,7.702018692024206
alternative 2,10.062694663469886,11.873212958340751
alternative 2,13.446337889193337,5.9645851522444095
baseline,8.099955788495809,5.330349733783572
alternative 2,11.103793237780096,12.153014936309685
alternative 1,8.163853448851743,7.511430107000857
alternative 2,9.494094438584126,16.418939944929463
alternative 2,14.075784299770644,11.692991518188983
alternative 2,11.460203686748017,9.461775606142854
baseline,7.2801035077138625,6.3149287270759045
baseline,8.296267970460367,6.638660360593899
baseline,8.176561113940464,9.194313121641267
alternative 2,10.424095234311125,7.638856173846577
alternative 1,10.485628663920615,8.93298088355485
alternative 2,11.14409589353454,7.266228845199278
alternative 1,11.078617663530022,7.8954616992452475
alternative 2,15.325662710215969,8.825025937726497
baseline,9.715947815516428,11.280765459026682
baseline,12.435550580364959,12.258781040573993
alternative 1,14.32676409904191,11.485656570212102
alternative 1,8.799040533465854,7.911062253794548
alternative 1,8.598515150400965,13.952049471286651
alternative 2,6.339101090932894,7.042975650622718
baseline,9.343039769399313,7.00305359135978
alternative 1,7.773684045473555,14.918703615039533
alternative 2,9.605720881110122,10.734945695488834
baseline,5.025409450012794,6.19268819204461
alternative 2,13.298050828866003,14.504085315634669
alternative 2,11.164231791865571,8.581951221831003
baseline,11.488484892666428,1.7076964513437485
baseline,10.687364030554129,6.361668199677496
alternative 1,11.382278946672127,2.9231032754571675
alternative 2,8.614872072272158,9.377072485676015
alternative 1,6.714626451132139,8.373546799435573
alternative 1,11.713303052029524,9.426511956448227
alternative 2,7.708257585106275,12.321200198023375
baseline,10.752942607213487,10.377462438754991
alternative 2,7.8224669243156875,1.857179982013843
alternative 2,7.781606299930883,6.47639426589355
alternative 1,7.160109128457835,6.974433002023085
alternative 2,10.838095527140897,12.14263241313711
alternative 2,13.728484282058638,12.011635575090885
baseline,7.307125072564887,9.676702379959517
alternative 1,13.695497544510157,4.745797001081271
alternative 1,13.044690133275392,6.511689990830963
baseline,10.881295862752248,10.738355350907087
alternative 2,11.069739109708411,16.185418682607736
baseline,9.097504298586122,4.581536375229075
alternative 2,11.569341202580535,8.98988004582662
alternative 1,10.664403624657517,12.146285725621198
baseline,9.898930984886611,10.808931291926895
alternative 2,10.932713796711091,14.875662332224135
alternative 2,9.388314741397004,7.438789405970411
alternative 1,11.642192709333685,6.71246055397185
baseline,11.176473416747637,8.991232538992538
baseline,9.6960379463742,16.81191387203051
alternative 1,12.702260234766703,12.564738599958295
baseline,11.59171192143092,7.425457635679473
alternative 1,9.784445060213162,11.249972902486011
alternative 2,11.096956290418106,9.784250982031883
alternative 1,7.807652103631785,10.320375949043848
alternative 2,8.923285945639421,11.61026953870178
alternative 1,2.95268639652709,13.576230699349827
alternative 1,5.065002294396331,6.298234927791329
alternative 2,11.726562556865037,11.119825491063988
alternative 1,15.234833929213107,10.388853587927377
alternative 2,10.378635702021498,10.073898135628472
baseline,14.771463283863334,16.773199971993137
baseline,9.445599103273043,11.128317248516337
alternative 2,10.27683244651342,9.217200976238404
alternative 1,14.637151871594302,6.722804828409531
alternative 2,3.4971563733500153,10.45233307713966
alternative 2,14.103019586286223,10.159689878753092
baseline,11.506610653624035,11.75718014338068
alternative 1,9.332733220228818,11.168922870344977
alternative 1,10.618835695960978,3.6241862082815377
alternative 1,9.341600681189375,4.781651501121507
alternative 2,10.385485484677734,8.014157153481698
baseline,13.102033763103485,10.233238277629992
alternative 1,10.419578538264687,8.925647846113248
alternative 2,13.65654378781909,4.7080239784317985
baseline,7.313492643635982,13.358921364826408
alternative 2,9.193054502603447,3.0625039844873436
alternative 1,13.357923829841656,12.730808214079392
alternative 2,12.6329082198322,9.783218020855108
alternative 1,13.982241054476091,13.275855287187504
baseline,14.643568206376031,11.586501441341692
alternative 1,9.368387553753244,8.302505386955602
baseline,6.193228472602385,11.006136846399034
alternative 2,12.256072004386812,8.450656004278029
baseline,11.8410430843499,8.503466505202569
alternative 2,13.102283074040884,6.853678120571844
alternative 1,5.834665394973895,8.778263818344058
alternative 1,11.48635618650686,6.0236436060229295
baseline,13.149061057027586,4.572235596844362
alternative 1,8.259762373217129,5.260771618692077
alternative 1,1.1703019074503036,10.599355414325762
baseline,9.466566674106655,5.308703201508534
alternative 2,8.950158426045661,10.825475680787942
baseline,8.895550999032492,8.903956653294804
alternative 1,7.8046302890308485,7.753093605710122
alternative 1,7.213988175770767,7.625907901112793
baseline,7.740571371780778,6.448116206927592
alternative 2,9.360863046846513,7.580216443015949
alternative 1,5.7849041084529205,11.798043966070859
baseline,13.697907915750147,9.4996916761898
alternative 1,9.199418963792517,7.422308102391208
alternative 1,12.201094070372992,14.71454334522902
alternative 1,8.508618512923015,7.935660414822435
alternative 2,11.524425797864534,9.886793132115166
baseline,8.499533573628131,10.913587499097051
baseline,12.81447282216969,7.1425447960256605
alternative 2,18.126101939146814,4.901173528706517
baseline,7.444927820977297,10.201904090907089
alternative 2,17.240619355129645,7.812227924958125
baseline,6.802761062213239,11.147724435286236
alternative 2,9.754216776845787,11.495767084863296
alternative 1,8.787658350298742,6.928500373610133
alternative 1,16.046627911242688,0.636828202757842
baseline,15.460716251049316,12.299785712701782
baseline,7.763232125418356,15.117260314501296
baseline,5.885742402267218,12.524332886022574
baseline,3.75206466085867,6.062365421088875
baseline,6.554914523056368,7.248030018713603
alternative 1,9.034743346135974,7.022070907675527
alternative 1,2.8907671449066346,10.890352306102036
alternative 2,10.646852768782438,10.72678202269454
alternative 1,9.51575372779793,12.362705845955496
alternative 1,8.77355294051669,12.53756190443093
alternative 1,6.672910055696317,7.3439888619834415
alternative 1,13.128118186194579,13.567005974681866
alternative 1,10.721226428342499,6.832676261420577
alternative 2,7.591102694112731,13.484191887083812
baseline,13.817994782734479,9.309261926989626
baseline,17.02565478090956,10.876700215838419
alternative 1,5.678401877906641,8.673106700996325
baseline,10.01641173401612,9.75919591024734
alternative 2,14.250009653555122,6.631133262006923
alternative 2,6.50546310266335,11.306971049015285
baseline,8.47904647322244,16.770518370400474
baseline,12.829661144426897,7.92381064297928
alternative 1,12.638561216352619,11.691232385249018
alternative 1,10.901091442389834,9.133268205234522
baseline,11.261352554915398,3.1911262982220068
alternative 2,14.451268212666154,-0.8081871690040678
alternative 1,7.673630717922254,4.712868340417899
baseline,8.49744657630543,9.277648182763684
baseline,6.409619398251365,1.176568272082278
alternative 2,11.121197172423175,15.759319346083688
baseline,8.94615949944998,12.3779928686774
alternative 2,15.01315451267066,3.799886226362606
alternative 1,7.628174545565037,5.670843164933595
alternative 1,6.581168886065508,14.606035103439886
alternative 2,11.171038459272577,11.866470803135522
alternative 2,10.368302682108643,5.868342062793369
alternative 1,11.034347091656118,13.257726114328463
baseline,10.952122648505972,10.967373085279805
alternative 2,6.795595840899647,11.620590899447679
alternative 1,13.038041468779047,10.71375642281436
baseline,4.609650262369322,14.406888502325844
alternative 2,7.665528319068708,10.663360480669734
baseline,12.858928805682755,12.738854966152983
baseline,4.599829564660463,9.851651768218813
baseline,10.153064832647827,13.817084563179534
alternative 1,10.37617062723189,13.844352983134879
alternative 1,10.61975279965546,9.277501386316349
baseline,10.581578264614478,14.070790751307388
baseline,6.109204493496254,12.217863530361598
alternative 1,7.117152026337639,6.972562747253891
alternative 2,13.57027909984852,6.850738234967019
baseline,11.131224150775974,8.033175733520705
alternative 2,3.42918991231058,10.933147940313047
baseline,10.37896381887037,3.769758456755545
alternative 2,8.404231375383414,4.079023649863086
baseline,12.195069661889239,13.66397960813029
alternative 2,13.048471815138557,12.467390470400275
baseline,8.446508782999558,11.140784033331123
baseline,9.972794109573519,10.055943548266459
alternative 2,13.372294381363567,13.026462261941708
alternative 2,9.330730831084452,5.277065565934853
alternative 1,8.437786395921432,8.842180144058347
alternative 2,11.353793640042468,11.998987755392369
alternative 1,3.2562541035478283,7.487259346425573
alternative 2,7.608335432047679,13.252681366075372
baseline,9.374887319942838,7.961349291314636
alternative 1,10.614905077339733,7.720980947251932
alternative 1,8.954415669609453,14.942213600336078
alternative 1,14.35887097165993,8.277847030811543
alternative 2,9.952914593521268,7.642914497807584
baseline,4.22240417487949,12.608568035290155
baseline,17.264026350015293,8.169651687047681
alternative 1,6.549618818132185,8.68145961097998
alternative 1,9.255138143485755,6.0934096693793585
baseline,8.624564617047605,12.544691761814056
alternative 1,9.382141903401815,13.311158084386939
alternative 2,11.594303558584505,6.233248193681244
baseline,8.271958069840721,10.245236190663444
alternative 2,7.1322321721166775,5.74304080126818
alternative 2,6.923398339902824,11.047413163441448
alternative 1,7.901279953732386,13.04732489327884
alternative 2,7.810738851160091,2.1277991961384553
alternative 2,10.107884643590355,14.44266509118146
alternative 1,9.103708250845818,5.383720270601392
alternative 1,4.127170211379762,13.09370574177047
alternative 2,8.077689685674265,14.12538598296959
alternative 1,10.96228034655385,7.191293856785945
alternative 2,14.001410532934923,6.728308540210193
alternative 1,4.657988662665006,6.8997638199666635
baseline,12.306209954770658,12.91390096700401
baseline,8.811918211396264,3.8950660665825634
baseline,5.329700616615832,6.29706328442191
baseline,6.118009362249628,10.2962911281937
alternative 2,16.314347534173354,11.887329722076764
alternative 2,7.115307465027781,7.416872703000334
alternative 1,7.502127962103579,10.667642500979259
alternative 1,13.713764207556029,8.097798861647439
alternative 2,15.116331873204565,15.811732875266685
alternative 1,7.950279401133823,8.373066136816076
alternative 2,9.41814189782665,9.687469957063659
alternative 1,7.925462709654522,12.152532384167918
alternative 2,5.853506158821654,7.896133714111665
alternative 2,11.487524019216707,12.110253521481535
baseline,16.58585519104222,5.632924317107177
alternative 1,7.043872757438232,2.7007802803179892
alternative 1,5.6703929779414075,4.193224109197873
baseline,8.436107814807015,8.814903222075106
alternative 1,10.408362719512684,8.604201409040234
baseline,11.409811241236461,9.842222501281828
baseline,6.90003038274945,4.441178882477367
alternative 2,12.251045999688198,14.439508955043522
alternative 1,16.606155035046047,12.306364103703864
alternative 2,14.872545635832186,10.884379112116806
alternative 2,11.406028156770635,9.833003071374584
alternative 1,8.682571067937408,11.321229666287405
alternative 1,7.438208755905829,9.057672645238425
alternative 2,6.966101151106834,10.924780007194727
alternative 2,7.622707376560496,9.601234971440638
baseline,11.501473280927142,11.25767429410944
alternative 2,12.814525613446303,8.860125424555832
alternative 2,11.958191338169062,8.040124210663388
alternative 2,4.587378860969331,11.090927821224678
alternative 2,11.395464320592426,12.539970508697408
alternative 1,8.924133861385195,4.690509902847765
alternative 2,10.225107646907333,12.159741694219184
alternative 2,11.928104426389282,9.059766281315493
baseline,5.009322316260451,6.421949135288232
alternative 2,11.931716585554105,4.5045285437771625
alternative 1,8.045265255729493,9.615266536929266
alternative 1,12.449811467520185,11.343471653391624
alternative 1,11.888433698471891,10.405559972097828
baseline,7.4637670533655225,7.659018596274359
alternative 1,6.202021082276163,11.272342525778615
alternative 2,8.418233343232327,8.31799906091455
baseline,10.067473714560546,14.423937339743839
baseline,11.971401723829693,7.181439726196673
baseline,10.45554297169868,14.453935281487514
alternative 1,10.845537985286825,4.705242921502819
alternative 2,7.754281714086707,6.524193492490639
alternative 2,14.822189476079906,13.268843707590968
alternative 2,8.624889066643155,7.560259340578012
alternative 1,9.134075347986851,9.72400713828038
baseline,7.113022212031008,8.75260797530437
alternative 2,6.139190190440372,13.316962114733109
alternative 2,5.219008461504961,4.185681734321757
alternative 1,10.30511836353579,5.789371286497838
alternative 2,8.99710512559638,9.689518583307848
alternative 2,12.525902489600512,8.836753646153378
alternative 2,15.837515391839382,9.498683034020273
alternative 1,12.572384124776228,10.33566734109948
alternative 2,16.893629274021993,12.675090511772567
baseline,10.13040932641784,11.386492150722443
alternative 1,8.217552433407205,8.687300484934648
alternative 1,5.089767515893244,7.075215192598614
baseline,16.182914155467166,5.887905886164262
baseline,8.033521861649085,9.218843969122691
baseline,9.81877211574229,10.651177459192882
alternative 1,7.592637875657811,10.836129100989012
alternative 2,13.927156323440176,13.2998970319445
alternative 2,9.69746459808948,11.334030286708893
alternative 1,5.5615991335764345,7.334851864183009
alternative 1,5.478799803928373,9.362765933721047
alternative 2,7.922342170920167,4.937919323585616
baseline,8.841984332256548,4.314248672657143
alternative 2,14.481579310938427,7.827430816270178
alternative 2,13.455948220914387,8.023797529895084
baseline,6.415186522148198,13.026571914067757
alternative 2,10.766110749323214,15.16072785773689
alternative 2,9.100431221300354,8.165209101300702
baseline,13.014372526657327,12.535257951497135
baseline,10.460291159543955,19.505804569424434
baseline,9.158317623038947,5.691610289092948
alternative 1,5.992334878257854,8.67578153192232
alternative 1,13.556325016474952,8.94096841355996
alternative 1,13.698156295098414,10.803275346134374
