worker_id,occ_code,risk_score,incident,incident_cost
10073,1,-0.03620477,0,0
10075,1,0.41964816,0,0
10077,2,-1.0214431,0,0
10085,2,0.47018544,0,0
10086,3,-0.17100471,0,0
10088,3,0.48288921,0,0
10089,1,-0.46410007,0,0
10094,2,1.1405188,1,196
10098,4,-0.13534375,0,0
10101,4,0.69011472,0,0
10109,3,-0.30781827,0,0
10116,2,-0.78567629,0,0
10120,1,-0.3791063,0,0
10123,1,-1.4356834,0,0
10124,1,0.34885517,0,0
10125,1,-1.6012591,0,0
10126,1,-0.37454783,0,0
10138,2,0.40828675,0,0
10139,1,-0.34450965,0,0
10140,1,-2.1969932,0,0
10144,1,-0.8817397,0,0
10147,1,-1.6176143,0,0
10149,2,1.5761185,0,0
10154,1,-1.1284747,0,0
10155,1,-0.14960058,0,0
10157,2,-0.72565498,0,0
10164,2,2.3413292,1,168
10167,4,-0.28269771,0,0
10168,3,1.1522482,0,0
10170,1,-0.53456611,0,0
10171,2,0.1882982,0,0
10174,1,-0.42539162,0,0
10177,1,-2.1400609,0,0
10189,1,-0.15684241,0,0
10192,1,-0.94529654,0,0
10200,3,1.9852209,0,0
10206,2,0.09188142,0,0
10209,1,1.0156685,0,0
10212,2,-0.0535021,0,0
10216,2,1.1737763,0,0
10220,2,0.50357691,0,0
10221,3,0.01628441,0,0
10222,3,0.43965076,0,0
10230,1,-1.3234124,0,0
10231,2,-0.28400123,0,0
10232,3,1.0978272,1,0
10233,1,-0.72636197,0,0
10235,3,0.87567032,0,0
10244,1,-2.1402487,0,0
10245,1,0.72677338,0,0
10255,2,-1.4745769,0,0
10257,3,-0.98512229,1,586
10271,2,1.4762959,1,0
10274,1,-1.7932827,0,0
10280,4,0.47802991,0,0
10299,2,1.7490393,0,0
10300,4,-0.87664875,0,0
10308,1,0.32023625,0,0
10310,1,1.0964498,0,0
10315,3,0.02354169,0,0
10323,1,-0.51961027,0,0
10330,3,-0.89283666,0,0
10333,2,-0.971226,0,0
10347,2,1.0972188,0,0
10353,2,0.23775339,0,0
10359,2,0.38292612,0,0
10366,1,-0.11521447,0,0
10368,2,0.70638171,0,0
10369,2,0.70605862,0,0
10372,1,-0.12221414,0,0
10380,1,-1.8505716,0,0
10381,2,0.03950951,0,0
10394,2,-0.22077462,0,0
10398,1,-0.68848475,0,0
10409,2,-0.11557457,0,0
10411,2,0.99370291,1,0
10412,1,-1.6052354,0,0
10413,1,0.23144147,0,0
10418,1,1.5375138,0,0
10419,1,0.02590762,0,0
10423,2,-0.75014406,0,0
10425,2,0.68425576,0,0
10426,2,1.1335368,0,0
10428,3,0.19124452,0,0
10441,1,-0.00562298,0,0
10448,1,-0.49097395,0,0
10452,3,-1.3425988,0,0
10453,3,1.073853,0,0
10456,3,1.8042727,0,0
10467,1,0.65651343,0,0
10470,1,-0.36423069,0,0
10473,3,0.36283983,0,0
10474,3,1.8493485,0,0
10476,1,-1.2062486,0,0
10480,3,-0.43949162,0,0
10492,2,0.49690979,0,0
10493,4,0.13519209,0,0
10495,4,-1.1823368,0,0
10501,1,-0.79952573,0,0
10502,1,1.3436195,1,50
10503,1,1.247474,0,0
10509,1,-0.06542584,0,0
10510,3,1.9320559,1,824
10514,2,-1.1032505,0,0
10523,1,-0.21029628,0,0
10527,4,-0.03927589,0,0
10529,1,0.72810641,0,0
10531,2,-0.13142686,0,0
10536,1,-0.66000019,0,0
10538,3,-1.6831325,0,0
10540,4,1.1129405,0,0
10541,4,0.31703684,0,0
10546,3,0.72377726,0,0
10548,1,0.15987483,0,0
10550,2,1.670874,0,0
10551,4,-0.18111367,1,164
10554,1,0.34389931,0,0
10555,3,1.74371,0,0
10583,2,-0.45422385,0,0
10589,1,-1.3121529,0,0
10590,2,0.62604899,0,0
10597,1,0.35564094,0,0
10599,1,0.61876445,0,0
10600,3,1.4664003,0,0
10610,3,2.3619301,1,0
10615,2,-1.2393884,0,0
10621,2,1.5838002,0,0
10623,4,-1.926892,0,0
10624,2,-0.51875083,0,0
10626,2,0.90410832,0,0
10630,2,1.4333767,0,0
10633,4,0.87863873,1,0
10634,2,1.30392,0,0
10636,1,-0.41392043,0,0
10642,3,-0.25251269,0,0
10643,3,0.16217852,0,0
10647,2,0.6175598,0,0
10652,2,-0.3966491,0,0
10655,1,-0.35514066,0,0
10656,1,-1.4473444,0,0
10659,2,0.49652624,0,0
10662,3,-1.0957175,0,0
10666,2,0.94577426,1,0
10667,1,-1.6537537,0,0
10669,1,1.0708843,0,0
10671,1,-0.39002961,0,0
10676,2,-1.2175319,0,0
10683,3,0.25734402,0,0
10690,4,-0.45356028,0,0
10692,2,0.15645335,0,0
10694,1,-1.1214834,0,0
10697,2,0.2496554,0,0
10705,1,-0.69206496,0,0
10709,2,1.8000897,1,2570
10713,2,-1.1366404,0,0
10714,1,-1.3453864,0,0
10717,2,-0.85568749,0,0
10723,1,0.5036967,1,0
10734,4,-0.78708354,0,0
10735,1,-1.6872569,0,0
10736,2,0.30163537,0,0
10739,3,1.6229249,1,0
10744,3,0.36092759,0,0
10748,3,-0.22247537,0,0
10760,4,-0.38202203,0,0
10780,2,1.3967176,0,0
10788,1,0.5449906,0,0
10789,1,-1.4768243,0,0
10791,4,-1.595811,0,0
10794,4,0.41492041,0,0
10799,4,-0.73965808,0,0
10800,3,0.18988263,0,0
10801,1,-0.15885144,0,0
10803,2,1.3764489,1,812
10806,2,0.96129209,0,0
10810,4,2.1214184,1,181
10811,1,-1.6600808,0,0
10813,1,0.4122635,0,0
10815,1,-0.66378314,0,0
10823,1,-0.03258513,0,0
10826,2,-0.86893664,0,0
10836,1,0.15811859,0,0
10841,3,2.3602951,1,289
10843,1,-0.2932587,0,0
10844,3,-0.9027743,0,0
10845,1,-0.80727534,0,0
10846,4,-0.58886821,0,0
10852,2,-0.24889361,0,0
10853,2,1.3624731,1,967
10855,3,0.08653444,0,0
10861,1,0.34593738,0,0
10862,3,2.1207778,1,0
10863,1,-0.21386912,0,0
10867,1,0.27348728,0,0
10869,2,-0.8491962,0,0
10872,1,0.81005915,0,0
10873,3,-0.26325996,0,0
10874,1,-0.24783117,0,0
10880,3,0.34313049,0,0
10882,3,1.4323985,0,0
10883,3,-0.01341961,0,0
10884,3,0.31198763,0,0
10887,2,0.12616327,0,0
10890,1,-0.13290104,0,0
10893,3,0.03941942,0,0
10895,2,0.01695147,0,0
10901,1,-1.3444201,0,0
10904,2,-0.0027187,0,0
10908,1,-0.77388363,0,0
10910,4,1.4593107,0,0
10911,3,-1.6095388,0,0
10914,2,0.75837361,0,0
10915,4,1.1260062,0,0
10916,4,-2.4235675,0,0
10920,1,-1.7494762,0,0
10922,2,-1.0074266,0,0
10927,2,0.31387621,0,0
10929,3,-0.43338969,0,0
10933,3,0.70552545,0,0
10935,1,-0.19304163,0,0
10936,1,-0.10971092,0,0
10939,1,-0.87610717,0,0
10945,4,0.12303031,0,0
10956,4,-1.3451135,0,0
10958,2,0.95991558,0,0
10964,2,0.6740962,0,0
10969,2,0.53930759,0,0
10975,2,1.1471563,0,0
10977,2,-0.03524282,0,0
10979,2,-0.1884421,0,0
10980,2,1.8036648,1,0
10985,3,0.56429517,0,0
10986,1,-1.3203814,0,0
10987,1,0.8626692,0,0
10995,3,0.28567403,0,0
11003,3,-0.51358042,0,0
11008,2,0.46090302,0,0
11009,1,-1.4026803,0,0
11011,2,-2.0601732,0,0
11017,2,0.9913552,0,0
11020,2,0.50760682,0,0
11025,1,0.49791383,0,0
11029,2,0.86373997,0,0
11031,1,-1.3278884,0,0
11035,3,-1.3287785,0,0
11036,4,-1.1466569,0,0
11038,2,0.7720542,1,2203
11044,1,0.09585599,0,0
11047,3,-0.73834304,0,0
11050,1,-2.1137178,0,0
11062,2,0.28892174,0,0
11064,1,-0.47185699,0,0
11068,2,0.12562527,0,0
11069,2,0.42669577,0,0
11070,1,-0.66289718,0,0
11071,4,0.93910266,0,0
11072,1,-1.4852463,0,0
11073,3,-0.14433277,0,0
11074,1,-0.7063448,0,0
11077,1,-1.1558093,0,0
11083,1,-0.6247642,0,0
11086,4,0.01182375,0,0
11087,3,-1.7359101,0,0
11090,2,1.0816713,0,0
11100,2,0.62148636,0,0
11105,3,0.71733926,0,0
11108,2,0.48785434,0,0
11112,2,-0.9053035,0,0
11114,2,3.0733902,1,0
11117,1,-0.17973415,0,0
11119,2,-0.30773727,0,0
11121,4,-0.54505486,0,0
11132,1,-0.53940152,0,0
11137,3,-0.84716939,0,0
11141,1,-0.53932444,0,0
11143,3,0.28620421,0,0
11153,1,0.18826281,0,0
11156,1,-0.66883484,0,0
11159,1,-2.5222673,0,0
11176,2,0.6130761,0,0
11177,2,-0.01590552,0,0
11178,3,-0.21750886,0,0
11179,4,0.30073509,0,0
11181,1,-1.6989694,0,0
11182,1,-0.26309889,0,0
11183,2,1.038626,0,0
11186,1,-0.12335726,0,0
11187,4,-2.3511652,0,0
11191,2,1.2777121,0,0
11194,2,1.0098089,0,0
11205,1,-0.42066243,0,0
11208,2,-0.16065167,0,0
11209,3,-0.68670775,0,0
11212,3,-1.3929272,0,0
11218,1,1.1696882,0,0
11222,2,1.2335044,1,829
11223,1,-0.03256505,0,0
11230,3,1.8781685,1,231
11231,1,-0.11810832,0,0
11232,4,-0.34968883,0,0
11234,3,0.10523258,0,0
11237,2,1.9650832,0,0
11241,3,1.2901346,0,0
11243,2,0.47074721,0,0
11244,2,-0.97300044,0,0
11247,1,0.59271208,1,0
11248,2,1.169771,0,0
11253,1,-0.04919292,0,0
11254,1,-1.1912416,0,0
11260,1,1.0539705,0,0
11263,2,1.8875727,1,0
11266,1,-1.1484959,0,0
11269,1,0.76161991,0,0
11270,1,1.1315715,1,2693
11275,1,0.84643649,0,0
11278,1,0.71509194,0,0
11285,3,0.05365461,0,0
11291,3,0.74869871,0,0
11292,1,0.13855188,0,0
11299,3,-0.33653651,0,0
11300,2,2.3127995,1,4328
11308,3,-0.55647361,0,0
11311,2,1.448277,1,204
11319,2,0.91361764,0,0
11320,1,1.1958163,0,0
11324,3,0.59068876,0,0
11328,1,0.84176011,0,0
11329,3,2.1457757,1,797
11330,4,0.29288723,0,0
11336,1,-0.94278185,0,0
11342,1,-1.9217976,0,0
11344,1,0.25699651,0,0
11345,2,-1.2241439,0,0
11347,3,-0.05684632,0,0
11354,1,-0.47556572,0,0
11357,2,1.0431142,1,1576
11358,4,-1.4301528,0,0
11359,1,-1.1862077,0,0
11365,2,0.45874536,0,0
11369,2,-0.65210783,0,0
11373,1,1.6121315,0,0
11378,1,1.0211242,0,0
11382,1,0.81965798,0,0
11392,2,0.93010622,0,0
11397,3,0.61950576,0,0
11399,1,0.12530474,0,0
11404,1,-1.3586274,0,0
11405,2,0.10249519,0,0
11412,1,-1.4585744,0,0
11414,2,1.736051,1,0
11421,3,0.1175801,0,0
11424,1,-2.3100919,0,0
11429,1,-1.6495208,0,0
11431,1,-1.5992168,0,0
11438,1,0.02598045,0,0
11439,3,-0.21689874,0,0
11442,1,-1.6568026,0,0
11443,1,-0.60308629,0,0
11445,1,-0.88477149,0,0
11447,3,-0.75412217,0,0
11451,3,0.09973092,0,0
11456,1,-1.017,0,0
11462,2,-0.65406131,0,0
11468,1,0.06905215,0,0
11472,1,0.68323667,0,0
11476,1,0.21223479,0,0
11477,1,-1.6949484,0,0
11481,2,0.1252379,0,0
11484,2,1.4231734,0,0
11485,1,-1.2244528,0,0
11487,4,-0.15596688,0,0
11491,1,-1.4174627,0,0
11494,1,-2.0009529,0,0
11502,2,1.8234319,1,1122
11506,1,-0.38519999,0,0
11512,4,1.0656957,0,0
11515,1,-0.3237863,0,0
11522,1,-1.7003597,0,0
11531,2,-0.05612548,0,0
11533,1,-0.75071589,0,0
11536,1,-1.5346442,0,0
11541,3,-0.63071049,0,0
11550,2,-0.06037899,0,0
11552,3,-0.08558862,0,0
11558,4,0.28943348,0,0
11563,2,1.4858222,1,653
11566,2,0.97907524,0,0
11567,2,-0.3583949,0,0
11576,1,-0.11414417,0,0
11581,2,0.65421801,0,0
11586,4,-0.6703714,0,0
11587,3,-0.5114338,0,0
11592,1,-0.38382229,0,0
11596,1,-1.028071,0,0
11602,1,-2.1559182,0,0
11607,2,0.07451342,0,0
11608,1,0.32114347,0,0
11610,1,-0.38794901,0,0
11618,1,0.34525768,0,0
11622,1,-0.61002497,0,0
11625,3,0.85788033,0,0
11627,1,-0.4098216,0,0
11629,1,-1.0255217,0,0
11632,2,-1.4767401,0,0
11636,2,1.4510961,0,0
11641,3,0.1657582,0,0
11648,1,-0.35347015,0,0
11654,2,1.0022197,0,0
11655,1,-0.96807998,0,0
11664,1,-2.5262751,0,0
11668,3,-0.11450927,0,0
11671,2,1.4439722,1,73
11686,3,0.31037327,0,0
11689,2,-0.50378043,0,0
11694,1,-2.0519375,0,0
11695,1,-0.92304189,0,0
11700,3,2.179149,0,0
11710,2,0.84394751,0,0
11712,1,-0.7168598,0,0
11716,3,1.1813499,0,0
11720,4,1.1105304,0,0
11724,1,-2.0935901,0,0
11727,2,-0.82658842,0,0
11730,1,-0.02056098,0,0
11733,4,-0.65006461,0,0
11742,2,0.91794256,0,0
11743,4,-0.38837253,0,0
11744,1,-0.13536472,0,0
11746,4,-1.0155441,0,0
11749,1,-2.1638122,0,0
11753,2,-0.11839793,0,0
11756,2,1.5079025,0,0
11757,4,1.2578596,0,0
11758,1,-1.3193798,0,0
11763,1,-1.0787467,0,0
11764,1,1.077681,0,0
11765,4,-0.05672843,0,0
11766,1,-0.804619,0,0
11774,2,1.427135,1,0
11776,1,-0.27007174,0,0
11777,1,-0.15802241,0,0
11785,2,0.53391359,0,0
11788,1,-1.1053242,0,0
11790,1,-0.80514252,0,0
11792,2,0.35258741,0,0
11801,3,0.96670965,1,0
11805,2,1.6259761,0,0
11806,2,-0.33849757,0,0
11810,3,-1.2013492,0,0
11813,4,1.7561449,0,0
11815,2,-0.26047877,0,0
11827,2,1.1161259,0,0
11828,1,-0.39417252,0,0
11829,1,0.56619686,0,0
11831,1,-1.1136402,0,0
11837,2,0.61257829,0,0
11838,4,-0.41818389,0,0
11840,1,0.51937093,0,0
11843,2,0.54440048,0,0
11848,2,0.17305973,0,0
11849,1,1.0074672,0,0
11850,1,-0.55707813,0,0
11856,1,-0.13030102,0,0
11860,2,0.48075893,0,0
11861,4,-0.19084931,0,0
11869,1,1.6526764,1,0
11870,1,-0.55076673,0,0
11871,1,-0.5164144,0,0
11873,2,-0.08320502,0,0
11874,1,-0.60871987,0,0
11875,2,1.0212952,0,0
11877,3,0.48335554,0,0
11880,2,0.98183699,0,0
11885,1,-1.5910657,0,0
11886,1,-0.23037942,0,0
11887,4,0.36957793,0,0
11889,3,0.18116411,0,0
11897,1,-0.47093769,0,0
11901,1,-0.33982061,0,0
11904,1,-1.5463826,0,0
11905,1,1.2187915,0,0
11906,3,1.2184284,0,0
11908,3,-0.03696948,0,0
11909,2,-1.2064489,0,0
11911,3,-1.0188086,0,0
11922,2,-0.62831891,0,0
11925,1,0.38760789,0,0
11926,1,0.25527213,0,0
11932,2,0.28941984,0,0
11935,3,0.11067126,0,0
11939,1,-0.17297221,0,0
11942,2,1.4230845,0,0
11943,1,-0.96200492,0,0
11953,1,-0.41482419,0,0
11955,3,0.01475787,0,0
11959,3,0.49570805,0,0
11961,2,1.2063235,1,426
11964,1,-2.5945312,0,0
11965,1,-0.23170302,0,0
11968,1,-0.5527357,0,0
11974,1,1.1999167,1,0
11979,1,-1.4025902,0,0
11980,3,-0.26242182,0,0
11981,2,1.3234303,0,0
11983,2,1.4816659,1,0
11985,1,-0.26189789,0,0
11990,2,0.74645161,0,0
11991,4,1.1947483,0,0
11993,3,-0.28143523,0,0
12002,1,0.61258354,0,0
12003,1,-0.96862395,0,0
12006,1,-0.15034774,0,0
12014,1,1.1936043,0,0
12017,4,-1.3866418,0,0
12024,1,0.53801623,0,0
12025,2,1.1198907,1,0
12030,2,1.2574085,1,0
12031,1,-0.06999858,0,0
12032,2,-0.14032683,0,0
12033,3,0.785901,0,0
12034,1,-1.3757479,0,0
12039,3,1.569413,1,172
12046,3,0.9667746,0,0
12051,2,-0.13365193,0,0
12054,2,-0.51411197,0,0
12059,1,-1.1213375,0,0
12065,1,-1.6791854,0,0
12066,2,-0.57810851,0,0
12067,1,-1.6503375,0,0
12069,1,-0.15511478,0,0
12072,1,-0.06593525,0,0
12076,4,-0.10444595,0,0
12077,2,1.0792895,0,0
12079,1,-1.3402422,0,0
12083,1,-0.76177154,0,0
12085,3,-0.1667545,0,0
12091,2,1.1220847,0,0
12094,1,-1.405592,0,0
12100,2,0.5543685,0,0
12106,2,0.12639457,1,32
12108,1,0.2122129,0,0
12109,1,-1.3017488,0,0
12111,2,-0.56284762,0,0
12113,3,0.30868786,0,0
12122,3,1.9708293,1,0
12127,1,-0.76293734,0,0
12131,2,3.1910524,1,0
12132,1,0.60593459,0,0
12133,1,-0.4688248,0,0
12135,3,-0.08871945,0,0
12137,2,1.0461945,0,0
12140,3,1.3648944,0,0
12143,3,0.3457804,0,0
12157,3,-0.09854122,0,0
12159,1,-2.4519606,0,0
12165,1,-1.089249,0,0
12172,3,-0.23433498,0,0
12174,2,1.7472302,1,2981
12183,4,-0.79612596,0,0
12184,2,0.08003078,0,0
12186,1,-0.73952731,0,0
12187,1,-1.36847,0,0
12189,1,-1.4382894,0,0
12191,2,0.41746217,0,0
12193,1,0.23167075,0,0
12196,1,-0.15724526,0,0
12202,3,0.33948395,0,0
12205,2,-0.23116899,0,0
12206,2,0.34123888,0,0
12207,2,-0.49493519,0,0
12210,1,-0.5754392,0,0
12211,3,-0.12591489,0,0
12215,2,0.63109364,1,0
12217,2,0.03077976,0,0
12218,1,-1.369969,0,0
12220,2,0.91537996,0,0
12221,3,0.62708698,0,0
12223,3,-0.45474919,0,0
12226,1,0.00100746,0,0
12227,1,-1.331251,0,0
12231,2,-0.98146578,0,0
12233,1,-0.85670719,0,0
12236,4,0.44774919,0,0
12243,2,-0.55754663,0,0
12251,1,0.5385892,0,0
12252,1,-0.41395453,0,0
12262,2,-0.32743241,0,0
12263,2,0.50819179,0,0
12266,1,-0.9471318,0,0
12272,1,-0.89134212,0,0
12275,3,2.0300631,1,0
12276,2,2.0711894,0,0
12279,2,0.69841844,0,0
12281,1,0.04202855,0,0
12283,4,-1.1081022,0,0
12306,1,-0.71456859,0,0
12313,1,0.53562377,0,0
12315,2,-1.5699557,0,0
12320,3,0.69017179,0,0
12324,1,-0.88892767,0,0
12330,2,0.69692347,0,0
12333,2,0.98194687,0,0
12340,2,-0.04432206,0,0
12342,4,1.3016937,0,0
12350,1,-0.70465667,0,0
12353,2,0.77679828,0,0
12357,4,1.1407412,0,0
12358,1,-2.3651601,0,0
12359,4,-1.0406897,0,0
12365,4,0.49293728,0,0
12382,2,0.98113759,1,520
12384,1,-0.65801594,0,0
12386,1,-0.32955482,0,0
12387,1,-0.98454528,0,0
12392,2,0.71609446,0,0
12394,1,-0.67698664,0,0
12395,1,-0.4711389,0,0
12397,1,-0.2714959,0,0
12399,1,-0.26396552,0,0
12400,2,2.1874683,1,436
12409,2,1.0079782,1,2022
12412,3,-0.687301,0,0
12416,4,0.24524331,0,0
12418,1,-0.22941678,0,0
12419,2,-0.28388844,0,0
12427,2,0.62225953,0,0
12431,1,-0.09463773,0,0
12433,1,-1.808152,0,0
12434,4,0.69831334,0,0
12437,1,0.39117345,0,0
12438,1,0.39725774,0,0
12440,2,0.70679744,1,22
12443,2,-0.29439112,0,0
12447,2,0.25954059,0,0
12448,2,0.62584753,0,0
12449,3,0.14389167,0,0
12454,3,0.15215357,0,0
12455,2,0.52221836,0,0
12461,3,0.39777081,0,0
12465,3,1.025412,0,0
12469,1,-1.6574311,0,0
12470,1,-0.29351253,0,0
12471,3,0.12970509,0,0
12472,1,-0.54125158,0,0
12482,2,-0.07552171,0,0
12483,1,-0.97754265,0,0
12486,2,1.5007885,0,0
12490,1,-1.0576608,0,0
12494,3,-1.0622243,0,0
12504,3,-0.00742344,0,0
12505,2,1.4375019,0,0
12506,1,-1.0370678,0,0
12507,3,0.74865419,0,0
12513,1,-1.2444259,0,0
12517,2,2.2448242,1,339
12520,1,-0.45626405,0,0
12521,2,1.22036,0,0
12525,2,0.61247485,0,0
12526,1,-1.6769719,0,0
12528,1,0.27745102,0,0
12530,1,-0.15986649,0,0
12534,2,0.48088902,0,0
12535,1,-0.00321684,0,0
12539,3,0.79158785,0,0
12544,2,1.819118,0,0
12545,2,0.86670649,0,0
12548,1,-0.66195961,0,0
12549,1,-0.53192124,0,0
12550,1,-0.38811828,0,0
12551,2,0.8347091,0,0
12554,2,-0.09311509,0,0
12555,4,0.84070763,0,0
12559,2,0.93162173,0,0
12560,1,-0.86789887,0,0
12561,1,-2.1240988,0,0
12567,2,-0.87786765,0,0
12568,1,-0.97166211,0,0
12570,2,1.5686326,1,0
12575,2,0.2422505,0,0
12577,2,0.46893479,0,0
12581,1,-0.12567141,0,0
12582,1,-1.20423,0,0
12584,3,0.96123125,0,0
12591,2,-1.1470935,0,0
12594,1,0.76405395,0,0
12600,1,0.7777479,0,0
12604,1,-1.0229368,0,0
12610,3,1.2820492,1,985
12611,2,0.33867146,0,0
12613,1,0.58858391,0,0
12614,3,1.0613822,0,0
12616,3,0.45301622,0,0
12617,2,0.12755553,0,0
12619,1,1.43219,0,0
12623,3,0.84675839,0,0
12628,1,-0.41270229,0,0
12630,3,0.15216606,0,0
12632,3,0.27379932,0,0
12636,2,0.17421351,0,0
12638,3,0.51554877,0,0
12643,1,-1.1131358,0,0
12645,2,0.81221407,1,0
12646,3,-0.50367074,0,0
12656,2,0.83534244,0,0
12657,1,-1.4684819,0,0
12658,3,0.31294288,0,0
12661,4,-0.7510414,0,0
12665,1,0.36361636,0,0
12679,1,-0.6648252,0,0
12681,4,0.06706173,0,0
12683,1,-1.2627299,0,0
12684,1,-0.02994669,0,0
12690,2,2.3758122,0,0
12699,3,1.2342276,0,0
12701,2,2.2717761,1,290
12703,2,0.31145254,0,0
12706,3,-0.82268934,0,0
12707,1,-2.6614232,0,0
12711,2,0.07449121,0,0
12712,1,0.78298482,0,0
12717,2,1.3471806,0,0
12725,1,-0.80689081,0,0
12727,3,-0.64048045,0,0
12735,3,0.34477758,0,0
12737,1,-0.22771781,0,0
12744,2,0.28478513,0,0
12751,4,-1.7595237,0,0
12764,3,0.59170236,0,0
12766,1,-1.2474265,0,0
12772,1,-0.28770131,0,0
12774,1,-0.36463,0,0
12776,1,0.7434184,0,0
12779,2,0.47507003,0,0
12781,1,0.62187966,0,0
12785,2,-0.44677725,0,0
12801,4,-0.18740009,0,0
12805,2,0.48324967,1,0
12806,1,0.96425364,0,0
12813,1,-0.9864992,0,0
12814,1,-1.0207402,0,0
12816,1,-1.7987517,0,0
12817,4,-0.84569581,0,0
12826,3,-0.53966441,0,0
12827,3,2.00239,1,0
12832,2,0.76471389,1,0
12835,1,-0.60274554,0,0
12841,2,-0.9511255,0,0
12843,4,-0.58365923,0,0
12846,2,0.35995373,0,0
12847,2,0.21215072,0,0
12852,4,1.363811,1,124
12857,1,-0.57762076,0,0
12859,3,1.2329515,0,0
12867,1,0.27758462,0,0
12870,1,-0.76716628,0,0
12871,4,1.9417799,0,0
12874,3,0.4475843,1,0
12882,2,0.58661779,0,0
12888,1,-1.7923925,0,0
12891,3,0.85621244,0,0
12892,3,1.2827473,0,0
12897,1,0.75686306,0,0
12901,1,-0.578357,0,0
12902,3,-1.0522742,0,0
12907,3,-0.17478067,0,0
12911,2,0.91247983,1,0
12913,1,-1.2167515,0,0
12919,1,-0.02709394,0,0
12920,2,-0.70624164,0,0
12924,1,0.41952382,0,0
12927,2,0.07268462,0,0
12929,1,-0.20814314,0,0
12931,2,0.10294004,0,0
12935,4,0.8753077,0,0
12936,1,-1.2847429,0,0
12937,1,0.99322908,1,447
12938,1,-0.84988062,0,0
12939,3,0.24122403,0,0
12945,2,-0.63611522,0,0
12947,1,-0.76961428,0,0
12951,1,0.58212525,0,0
12957,1,0.15511321,0,0
12961,1,0.22124338,0,0
12963,3,0.56617945,0,0
12965,2,1.5294009,0,0
12968,1,-0.4262708,0,0
12970,1,-0.37414571,0,0
12973,3,0.44317944,0,0
12981,1,-1.1543057,0,0
12982,1,1.4699689,0,0
12988,1,-1.175309,0,0
12989,2,0.2676525,0,0
12997,3,0.90762186,0,0
13001,1,-0.83395158,0,0
13002,3,1.5580707,0,0
13003,3,1.4762123,0,0
13006,2,1.4151136,0,0
13007,2,1.8156991,1,0
13008,2,1.9284918,1,122
13012,2,0.66136893,0,0
13016,1,-1.9034876,0,0
13034,1,0.48871827,0,0
13042,2,0.22062162,0,0
13045,4,-2.8196301,0,0
13046,3,0.98104223,0,0
13047,2,1.0937745,1,403
13048,2,1.9674886,1,865
13052,3,2.1191548,1,0
13053,1,-1.5722658,0,0
13064,4,0.05852529,1,0
13072,1,-0.50030788,0,0
13079,3,-0.03464742,0,0
13084,2,0.06881989,1,0
13085,2,-0.63886191,0,0
13088,1,-1.139343,0,0
13092,2,1.7657222,0,0
13096,2,-0.28954556,0,0
13102,1,0.97600691,0,0
13108,1,-0.84641961,0,0
13109,3,-0.36147474,0,0
13110,1,0.07223629,0,0
13111,2,0.6932764,1,4113
13114,1,-0.69916345,0,0
13116,3,0.95506625,0,0
13117,2,-0.73223932,0,0
13121,1,1.1338582,0,0
13124,4,0.16219053,0,0
13126,1,0.31801413,0,0
13137,1,-1.1369871,0,0
13145,2,0.70803141,1,330
13149,2,0.65828909,1,7663
13151,3,0.60094489,0,0
13152,3,0.23541645,0,0
13162,1,-0.90556718,0,0
13165,1,-0.5129044,0,0
13168,1,-1.8695994,0,0
13169,2,-0.18221217,0,0
13171,4,-1.4739167,0,0
13175,1,0.08242405,0,0
13182,4,-1.3274247,0,0
13185,2,0.01487768,0,0
13192,4,1.347926,0,0
13193,1,0.89851879,0,0
13198,3,0.62993027,0,0
13200,2,0.20037538,1,0
13204,1,-0.41433426,0,0
13208,3,-0.31484831,0,0
13214,1,-1.2415974,0,0
13216,1,-1.1493827,0,0
13218,2,0.74907322,0,0
13219,2,1.0293697,0,0
13227,2,1.9134794,1,0
13228,2,1.0812604,0,0
13229,1,-0.90156842,0,0
13232,2,1.380351,1,0
13238,2,0.64547211,1,88
13241,1,-0.73730044,0,0
13243,4,1.3846641,1,0
13248,1,-1.3198772,0,0
13255,3,0.95442056,0,0
13259,1,0.30142405,0,0
13261,1,-0.26649495,0,0
13262,1,0.86144053,0,0
13269,2,1.3391745,1,793
13271,1,-0.33665507,0,0
13272,2,1.0848886,0,0
13274,1,0.87096309,0,0
13276,4,0.5727009,0,0
13278,4,0.57218653,0,0
13279,1,-1.1986853,0,0
13280,2,0.36597158,0,0
13282,1,-0.03785054,0,0
13284,1,-0.19933606,0,0
13292,2,-0.08802212,0,0
13310,1,0.82659312,0,0
13312,2,0.60908538,0,0
13316,1,-0.97403045,0,0
13327,4,-1.2393654,0,0
13328,1,-1.1286818,0,0
13331,1,-0.5868422,0,0
13335,2,-0.56647879,0,0
13338,3,0.03792391,0,0
13339,3,1.0354789,0,0
13343,1,-0.13584448,0,0
13346,3,-0.94592751,0,0
13352,3,-0.13576935,0,0
13353,3,-1.3164567,0,0
13355,3,0.75775803,0,0
13359,2,-0.22079432,0,0
13361,1,-2.1952816,0,0
13367,2,0.04118734,0,0
13368,1,-1.006304,0,0
13370,2,0.54785118,0,0
13382,2,-0.78765016,0,0
13393,3,1.5424028,0,0
13409,1,-1.4486837,0,0
13415,1,-0.04260276,0,0
13418,1,-1.517051,0,0
13419,1,0.76405174,0,0
13426,1,-0.72278809,0,0
13430,4,-0.91543273,0,0
13437,1,-0.38887527,0,0
13440,1,-0.00954508,0,0
